Custom Heading: ,,,,,,,,,,,,,,,,
Formatting Options: Sort Options -  Invoice Date ,,,,,,,,,,,,,,,,
Date Selection: 02/01/2019 to 03/10/2020,,,,,,,,,,,,,,,,
Customer Selection: 467367 ESTATES PHY & SURG SUPPL,,,,,,,,,,,,,,,,
Supplier Selection: ALL,,,,,,,,,,,,,,,,
Item Selection: ALL,,,,,,,,,,,,,,,,
Advanced Options: NA,,,,,,,,,,,,,,,,
Cust#,Customer Name,McK Item#,NDC/UPC,Item Description,Generic Description,OrigInvc,Invc/Cred#,Invc/CrDate,C,Ord Qty,Fill,Return,Net,UOM,Unit Price,Ext.Price
467367,ESTATES PHY & SURG SUPPL,2289890,60432053716,NYSTATIN O/S 100MU  MOR  16OZ@,nystatin,7169474288,7169474288,11/26/2019,Y,4,4,0,4,EA,15.19,60.76
467367,ESTATES PHY & SURG SUPPL,3440898,16714044402,ENALAP MAL TB 10MG 1000 NSTR@,enalapril maleate,7169474288,7169474288,11/26/2019,Y,1,1,0,1,EA,58.82,58.82
467367,ESTATES PHY & SURG SUPPL,3511912,01093978944,SM CLEARLAX PLY GLYC    17.9OZ,polyethylene glycol 3350,7169474284,7169474284,11/26/2019,N,6,6,0,6,EA,9.39,56.34
467367,ESTATES PHY & SURG SUPPL,3544988,60758077305,KETOR TROM OS 0.4% GRE 5ML@,ketorolac tromethamine,7169474288,7169474288,11/26/2019,Y,12,12,0,12,EA,40.43,485.16
467367,ESTATES PHY & SURG SUPPL,3556834,69097085207,NAPROXEN DR TAB 500MG CIP 100,naproxen,7169474288,7169474288,11/26/2019,Y,2,2,0,2,EA,15.99,31.98
467367,ESTATES PHY & SURG SUPPL,3608205,16714070001,LAMOTRIGINE TB 25MG 100 NSTR@,lamotrigine,7169474288,7169474288,11/26/2019,Y,4,4,0,4,EA,1.86,7.44
467367,ESTATES PHY & SURG SUPPL,3626827,42808011312,SOD SULFA+SULF 10/5% EXAC12OZ@,sulfacetamide sodium/sulfur,7169474288,7169474288,11/26/2019,Y,1,1,0,1,EA,23.72,23.72
467367,ESTATES PHY & SURG SUPPL,1195924,00168000615,TRIAMCIN OINT 0.1%  FOUG 15GM,triamcinolone acetonide,7169255836,7169255836,11/25/2019,Y,6,6,0,6,EA,1.97,11.82
467367,ESTATES PHY & SURG SUPPL,1195924,00168000615,TRIAMCIN OINT 0.1%  FOUG 15GM,triamcinolone acetonide,7169255840,7169255840,11/25/2019,Y,8,8,0,8,EA,1.97,15.76
467367,ESTATES PHY & SURG SUPPL,1209782,01093957844,SM ANTACID XS ANTIGAS     12OZ,mag hydrox/aluminum hyd/simeth,7169255832,7169255832,11/25/2019,N,48,48,0,48,EA,2.78,133.44
467367,ESTATES PHY & SURG SUPPL,1323518,16714029202,AMOXICI CLV+P200+28.575MLNSTR@,amoxicillin/potassium clav,7169255836,7169255836,11/25/2019,Y,4,4,0,4,EA,3.23,12.92
467367,ESTATES PHY & SURG SUPPL,1733369,30023430710,REFRESH OPTIVE ADVANCED   10ML,carboxymethyl/glycerin/poly80,7169255835,7169255835,11/25/2019,N,4,4,0,4,EA,9.99,39.96
467367,ESTATES PHY & SURG SUPPL,1760859,10370010203,BUPROPIO ER TAB 300MG PAR  30@,bupropion HCl,7169255842,7169255842,11/25/2019,Y,2,2,0,2,EA,6.95,13.90
467367,ESTATES PHY & SURG SUPPL,1760982,31722072990,IRBESARTAN TAB 75MG CAMB   90@,irbesartan,7169255836,7169255836,11/25/2019,N,2,2,0,2,EA,34.47,68.94
467367,ESTATES PHY & SURG SUPPL,1865526,66685100100,AMOXICIL CLV 875/125 SAN   20@,amoxicillin/potassium clav,7169255833,7169255833,11/25/2019,Y,12,12,0,12,EA,4.82,57.84
467367,ESTATES PHY & SURG SUPPL,1871540,45802005436,TRIAMCIN OINT 0.025% PER 80GM@,triamcinolone acetonide,7169255840,7169255840,11/25/2019,Y,4,4,0,4,EA,4.80,19.20
467367,ESTATES PHY & SURG SUPPL,1878602,45802006436,TRIAMCIN CRM 0.1%   PERR 80GM@,triamcinolone acetonide,7169255840,7169255840,11/25/2019,Y,8,8,0,8,EA,3.67,29.36
467367,ESTATES PHY & SURG SUPPL,1895176,60758088005,FLUOROM OPH SUS 0.1% GRE  5ML,fluorometholone,7169255836,7169255836,11/25/2019,Y,2,2,0,2,EA,68.67,137.34
467367,ESTATES PHY & SURG SUPPL,1902451,34580228001,BENZOYL PRX WSH 5% PER 5OZ@,benzoyl peroxide,7169255832,7169255832,11/25/2019,Y,8,8,0,8,EA,4.60,36.80
467367,ESTATES PHY & SURG SUPPL,1904911,16714008111,HYDROXYZ TAB 10MG   500 NSTAR@,hydroxyzine HCl,7169255830,7169255830,11/25/2019,Y,4,4,0,4,EA,10.98,43.92
467367,ESTATES PHY & SURG SUPPL,1905413,65862052660,PIOGL MET TAB 15/850MG AURO60@,pioglitazone HCl/metformin HCl,7169255833,7169255833,11/25/2019,Y,3,3,0,3,EA,19.68,59.04
467367,ESTATES PHY & SURG SUPPL,1953140,45802005536,TRIAMCIN OINT 0.1%  PERR 80GM@,triamcinolone acetonide,7169255836,7169255836,11/25/2019,Y,12,12,0,12,EA,2.16,25.92
467367,ESTATES PHY & SURG SUPPL,1953140,45802005536,TRIAMCIN OINT 0.1%  PERR 80GM@,triamcinolone acetonide,7169255840,7169255840,11/25/2019,Y,8,8,0,8,EA,2.16,17.28
467367,ESTATES PHY & SURG SUPPL,1963016,32878510150,VAPORIZER VICKS 1.5GAL    V150,vaporizer,7169255837,7169255837,11/25/2019,N,5,5,0,5,EA,12.68,63.40
467367,ESTATES PHY & SURG SUPPL,2014306,16714039401,CEFPODOXIM PROX TB100MG20NSTR@,cefpodoxime proxetil,7169255836,7169255836,11/25/2019,Y,2,2,0,2,EA,29.77,59.54
467367,ESTATES PHY & SURG SUPPL,2026599,00093729056,RALOXIFENE HCL TB 60MG TEVA30@,raloxifene HCl,7169255836,7169255836,11/25/2019,Y,3,3,0,3,EA,8.72,26.16
467367,ESTATES PHY & SURG SUPPL,2046233,07431253333,N/B OPT SOL COCONUT OIL  7OZ,,7169255834,7169255834,11/25/2019,N,2,2,0,2,EA,9.13,18.26
467367,ESTATES PHY & SURG SUPPL,2048205,03076813182,S/D COCONUT OIL SOL 1000MG 16Z,,7169255834,7169255834,11/25/2019,N,1,1,0,1,EA,9.55,9.55
467367,ESTATES PHY & SURG SUPPL,2126258,00781210201,TACROLIMUS CAP 0.5MG SAN  100@,tacrolimus,7169255839,7169255839,11/25/2019,Y,1,1,0,1,EA,31.25,31.25
467367,ESTATES PHY & SURG SUPPL,3407954,45802005911,NYSTATIN CRM 100MU  PERR 30GM@,nystatin,7169255836,7169255836,11/25/2019,Y,6,6,0,6,EA,3.01,18.06
467367,ESTATES PHY & SURG SUPPL,3441466,34580220326,CHILD ACET CHR OS160MG/5ML40Z@,acetaminophen,7169255835,7169255835,11/25/2019,Y,48,48,0,48,EA,1.84,88.32
467367,ESTATES PHY & SURG SUPPL,3443884,65162089374,ARIPIPRAZ OS 1MG/ML AMN 150ML@,aripiprazole,000000,7169427419,11/25/2019,Y,0,0,2,-2,EA,206.76,-413.52
467367,ESTATES PHY & SURG SUPPL,3443884,65162089374,ARIPIPRAZ OS 1MG/ML AMN 150ML@,aripiprazole,7159304798,7169427419,11/25/2019,Y,0,0,2,-2,EA,206.76,-413.52
467367,ESTATES PHY & SURG SUPPL,3443884,65162089374,ARIPIPRAZ OS 1MG/ML AMN 150ML@,aripiprazole,7159304799,7169427419,11/25/2019,Y,0,0,1,-1,EA,206.76,-206.76
467367,ESTATES PHY & SURG SUPPL,3443884,65162089374,ARIPIPRAZ OS 1MG/ML AMN 150ML@,aripiprazole,7159392540,7169427419,11/25/2019,Y,0,0,3,-3,EA,206.76,-620.28
467367,ESTATES PHY & SURG SUPPL,3468337,35483814440,SILAPAP LIQ  SILA     4OZ@,acetaminophen,7169255835,7169255835,11/25/2019,Y,24,24,0,24,EA,3.99,95.76
467367,ESTATES PHY & SURG SUPPL,3511888,01093978644,SM ANTACID ANTI-GAS       12OZ,mag hydrox/aluminum hyd/simeth,7169255832,7169255832,11/25/2019,N,48,48,0,48,EA,2.28,109.44
467367,ESTATES PHY & SURG SUPPL,3586765,30904676320,ROBAFEN SYRP BOXED  MMP    4OZ,guaifenesin,7169255835,7169255835,11/25/2019,Y,15,15,0,15,EA,0.89,13.35
467367,ESTATES PHY & SURG SUPPL,3622032,62332006230,LEFLUNOMIDE TAB 20MG ALE 30 @,leflunomide,7169255836,7169255836,11/25/2019,Y,3,3,0,3,EA,18.13,54.39
467367,ESTATES PHY & SURG SUPPL,3622040,62332006130,LEFLUNOMIDE TAB 10MG ALE 30 @,leflunomide,7169255836,7169255836,11/25/2019,Y,2,2,0,2,EA,21.04,42.08
467367,ESTATES PHY & SURG SUPPL,3623881,57237008663,RIZATRIPTAN BENZ ODT10MGRIS18,rizatriptan benzoate,7169255836,7169255836,11/25/2019,Y,2,2,0,2,EA,7.38,14.76
467367,ESTATES PHY & SURG SUPPL,3694957,70377000911,ROSUVASTAT CALC TB40MG BIOC30@,rosuvastatin calcium,7169255838,7169255838,11/25/2019,Y,3,3,0,3,EA,4.22,12.66
467367,ESTATES PHY & SURG SUPPL,3767670,68382077306,EZETIMIBE TAB 10MG ZYD 30@,ezetimibe,7169255830,7169255830,11/25/2019,Y,6,6,0,6,EA,2.87,17.22
467367,ESTATES PHY & SURG SUPPL,3912482,16714084401,AMIODARONE TB 200MG 60 NSTR@,amiodarone HCl,7169255841,7169255841,11/25/2019,Y,2,2,0,2,EA,6.39,12.78
467367,ESTATES PHY & SURG SUPPL,3917499,70710112307,DOXYCYCLINE TAB 100MG ZYD 50@,doxycycline monohydrate,7169255833,7169255833,11/25/2019,Y,6,6,0,6,EA,9.35,56.10
467367,ESTATES PHY & SURG SUPPL,3960028,69918056030,MESALAMINE R/SU 1000MG AMR 30@,mesalamine,7169255836,7169255836,11/25/2019,Y,2,2,0,2,CT,116.35,232.70
467367,ESTATES PHY & SURG SUPPL,1115641,00591533501,TRIHEXYPH TAB 2MG WAT 100@,trihexyphenidyl HCl,7168929889,7168929889,11/22/2019,Y,3,3,0,3,EA,3.90,11.70
467367,ESTATES PHY & SURG SUPPL,1230317,68462029917,ALCLOMETAS OIN 0.05% GLEN15GM@,alclometasone dipropionate,7168892914,7168892914,11/22/2019,Y,1,1,0,1,EA,19.75,19.75
467367,ESTATES PHY & SURG SUPPL,1489079,30193731150,CONTOUR NEXT TEST STRIPS 50,blood sugar diagnostic,7168929886,7168929886,11/22/2019,N,48,48,0,48,EA,56.14,"2,694.72"
467367,ESTATES PHY & SURG SUPPL,1700137,69907370805,FREESTYLE LITE GLUCOSE MONITOR,blood-glucose meter,7168929886,7168929886,11/22/2019,N,12,12,0,12,EA,15.75,189.00
467367,ESTATES PHY & SURG SUPPL,1819093,30193737701,CONTOUR NEXT METER       37701,blood-glucose meter,7168929886,7168929886,11/22/2019,N,12,12,0,12,EA,16.15,193.80
467367,ESTATES PHY & SURG SUPPL,1860352,30904323352,CALC CARB+D TB 6C/400IU MMP60@,calcium carbonate/vitamin D3,7168929886,7168929886,11/22/2019,Y,48,48,0,48,EA,1.19,57.12
467367,ESTATES PHY & SURG SUPPL,1875111,30904053046,TAB-A-VITE          MMP    30,multivitamin,7168929888,7168929888,11/22/2019,N,100,100,0,100,EA,0.85,85.00
467367,ESTATES PHY & SURG SUPPL,2058717,66993096045,METRONIDAZ CRM 0.75% PRAS45G@,metronidazole,7168929887,7168929887,11/22/2019,Y,6,6,0,6,EA,21.88,131.28
467367,ESTATES PHY & SURG SUPPL,2244044,16714035502,LEVETIRAC TAB 500MG 500NSTAR@,levetiracetam,7168929887,7168929887,11/22/2019,Y,1,1,0,1,EA,35.68,35.68
467367,ESTATES PHY & SURG SUPPL,2583235,32878540520,HUMIDIF VICKS COOL MST VUL520,,7168929890,7168929890,11/22/2019,N,2,2,0,2,EA,26.41,52.82
467367,ESTATES PHY & SURG SUPPL,3300613,65862056099,PANTOPRAZ SOD DR 40MG AUR1000@,pantoprazole sodium,7168929887,7168929887,11/22/2019,Y,2,2,0,2,EA,39.29,78.58
467367,ESTATES PHY & SURG SUPPL,3951365,81000673020,VITAMIN B1 TAB 100MG MMP 100@,thiamine HCl,7168929886,7168929886,11/22/2019,Y,3,3,0,3,EA,2.46,7.38
467367,ESTATES PHY & SURG SUPPL,1230317,68462029917,ALCLOMETAS OIN 0.05% GLEN15GM@,alclometasone dipropionate,7168731420,7168731420,11/21/2019,Y,3,3,0,3,EA,19.75,59.25
467367,ESTATES PHY & SURG SUPPL,1269398,00168006460,FLUOCINOL ONT .025% SAN 60GM@,fluocinolone acetonide,7168731423,7168731423,11/21/2019,Y,4,4,0,4,EA,37.76,151.04
467367,ESTATES PHY & SURG SUPPL,1494194,61314012605,KETOR OPHT SOL 0.5% FAL   5ML@,ketorolac tromethamine,7168731423,7168731423,11/21/2019,Y,8,8,0,8,EA,4.64,37.12
467367,ESTATES PHY & SURG SUPPL,1700608,69907370822,FREESTYLE LITE TEST STRIPS  50,blood sugar diagnostic,7168731422,7168731422,11/21/2019,N,48,48,0,48,EA,72.58,"3,483.84"
467367,ESTATES PHY & SURG SUPPL,2239382,30904546052,OYST CAL+D TB 500MG MMP    60@,calcium carbonate/vitamin D3,7168731422,7168731422,11/21/2019,Y,48,48,0,48,EA,1.13,54.24
467367,ESTATES PHY & SURG SUPPL,3227162,10702003645,SD PLYSRE SULFATE KVK 454GM @,sodium polystyrene sulfonate,7168731423,7168731423,11/21/2019,Y,2,2,0,2,EA,49.47,98.94
467367,ESTATES PHY & SURG SUPPL,3258027,16714044801,AMITRIP TAB 50MG 100 NSTR@,amitriptyline HCl,7168731423,7168731423,11/21/2019,Y,2,2,0,2,EA,13.42,26.84
467367,ESTATES PHY & SURG SUPPL,3271681,02360100717,CANE TIP 5/8IN         A717-00,,7168731421,7168731421,11/21/2019,N,3,3,0,3,EA,2.07,6.21
467367,ESTATES PHY & SURG SUPPL,3272069,02360100725,CANE TIP ALM 3/4IN     A725-00,,7168731421,7168731421,11/21/2019,N,3,3,0,3,EA,2.07,6.21
467367,ESTATES PHY & SURG SUPPL,3305182,01093972044,SM TRUE METRIX TEST STRIPS  50,blood sugar diagnostic,7168731422,7168731422,11/21/2019,N,24,24,0,24,EA,27.50,660.00
467367,ESTATES PHY & SURG SUPPL,3406253,49884028901,MEGESTR TAB 20MG     PAR  100@,megestrol acetate,7168731423,7168731423,11/21/2019,Y,2,2,0,2,EA,9.23,18.46
467367,ESTATES PHY & SURG SUPPL,3412673,00378581477,VALSARTAN TAB 160 MG MYL 90,valsartan,7168731423,7168731423,11/21/2019,Y,4,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,3475928,01093974444,SM MINERAL OIL HEAVY 16OZ,,7168731422,7168731422,11/21/2019,N,5,5,0,5,EA,4.19,20.95
467367,ESTATES PHY & SURG SUPPL,3657202,34580206003,BACIT OINT 0.5%     PER  1OZ@,bacitracin,7168731422,7168731422,11/21/2019,Y,24,24,0,24,EA,1.45,34.80
467367,ESTATES PHY & SURG SUPPL,3706835,69315030805,CIPROFLOX OPH .3%/5ML LEAD 1@,ciprofloxacin HCl,7168731423,7168731423,11/21/2019,Y,4,4,0,4,EA,7.03,28.12
467367,ESTATES PHY & SURG SUPPL,3709334,52565003330,ERYTHROMY T/GEL 2% TELI 30GM@,erythromycin base in ethanol,7168648361,7168648361,11/21/2019,Y,3,3,0,3,EA,29.99,89.97
467367,ESTATES PHY & SURG SUPPL,3744000,62332020790,AMLOD+VALS TAB 5/320MG ALEM90@,amlodipine besylate/valsartan,7168731423,7168731423,11/21/2019,Y,2,2,0,2,EA,14.16,28.32
467367,ESTATES PHY & SURG SUPPL,1257104,01093926544,SM ALCOHOL PREP STRL PADS  100,alcohol antiseptic pads,7168313111,7168313111,11/20/2019,N,48,48,0,48,EA,1.32,63.36
467367,ESTATES PHY & SURG SUPPL,1309715,29300018805,BISOPR+HCTZ 5/6.25MG UNIC 500@,bisoprolol/hydrochlorothiazide,7168313112,7168313112,11/20/2019,Y,2,2,0,2,EA,133.79,267.58
467367,ESTATES PHY & SURG SUPPL,1489079,30193731150,CONTOUR NEXT TEST STRIPS 50,blood sugar diagnostic,7168313111,7168313111,11/20/2019,N,48,48,0,48,EA,56.14,"2,694.72"
467367,ESTATES PHY & SURG SUPPL,2009835,17478076710,PROGESTER CAP 200MG AKOR  100@,"progesterone, micronized",7168313112,7168313112,11/20/2019,Y,2,2,0,2,EA,37.52,75.04
467367,ESTATES PHY & SURG SUPPL,2046191,23155001701,TETRACYC CAP 250MG HERI 100@,tetracycline HCl,7168276079,7168276079,11/20/2019,Y,2,2,0,2,EA,51.89,103.78
467367,ESTATES PHY & SURG SUPPL,2139418,30225055050,AYR BABY SALIN NSE SPR/DR 30ML,sodium chloride,7168313111,7168313111,11/20/2019,N,24,24,0,24,EA,2.04,48.96
467367,ESTATES PHY & SURG SUPPL,2225993,85482202501,ACTIVON ARTHRITIS          2OZ,,7168662088,7168662088,11/20/2019,N,5,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,2464444,00781163501,ISOSOR OR TB 5MG    SAN   100@,isosorbide dinitrate,7168313112,7168313112,11/20/2019,Y,4,4,0,4,EA,12.89,51.56
467367,ESTATES PHY & SURG SUPPL,2535193,57599000101,FREESTYLE LIBRE SENSOR 14D,flash glucose sensor,7168313112,7168313112,11/20/2019,N,2,2,0,2,EA,52.80,105.60
467367,ESTATES PHY & SURG SUPPL,3453982,02240039361,TRES SH 24HR HLTH 28OZ,,7164022016,7168646649,11/20/2019,N,0,0,6,-6,EA,3.64,-21.84
467367,ESTATES PHY & SURG SUPPL,3461126,57237002505,GLYBUR+MET TAB 5/500MG CIT500@,glyburide/metformin HCl,7168313112,7168313112,11/20/2019,Y,1,1,0,1,EA,10.47,10.47
467367,ESTATES PHY & SURG SUPPL,3495959,57237002405,GLYBUR+MET TB 2.5/500MGRIS500@,glyburide/metformin HCl,7168313112,7168313112,11/20/2019,Y,1,1,0,1,EA,18.00,18.00
467367,ESTATES PHY & SURG SUPPL,3511912,01093978944,SM CLEARLAX PLY GLYC    17.9OZ,polyethylene glycol 3350,7168313111,7168313111,11/20/2019,N,6,6,0,6,EA,9.39,56.34
467367,ESTATES PHY & SURG SUPPL,3556172,62332008190,VALS+HCTZ TB 160/25MG ALEM90@,valsartan/hydrochlorothiazide,7168313112,7168313112,11/20/2019,Y,15,15,0,15,EA,16.98,254.70
467367,ESTATES PHY & SURG SUPPL,3556750,69097085412,NAPROXEN TAB 375MG CIP 500,naproxen,7168313112,7168313112,11/20/2019,N,1,1,0,1,EA,37.98,37.98
467367,ESTATES PHY & SURG SUPPL,3741485,60505058604,OLOPATAD HCI OPH0.2%APOT2.5ML@,olopatadine HCl,7168313112,7168313112,11/20/2019,Y,8,8,0,8,EA,7.88,63.04
467367,ESTATES PHY & SURG SUPPL,1209782,01093957844,SM ANTACID XS ANTIGAS     12OZ,mag hydrox/aluminum hyd/simeth,7168109785,7168109785,11/19/2019,N,24,24,0,24,EA,2.78,66.72
467367,ESTATES PHY & SURG SUPPL,1239342,34580265087,LORATADINE TAB 10MG PER   300@,loratadine,7168109785,7168109785,11/19/2019,Y,12,12,0,12,EA,12.00,144.00
467367,ESTATES PHY & SURG SUPPL,1260728,00168033260,FLUTICAS CRM 0.05%  SAN  60GM,fluticasone propionate,7168109784,7168109784,11/19/2019,Y,8,8,0,8,EA,7.81,62.48
467367,ESTATES PHY & SURG SUPPL,1953876,30904027760,VIT E CAP 1000IU    MMP   100@,vitamin E,7168109785,7168109785,11/19/2019,Y,3,3,0,3,EA,9.24,27.72
467367,ESTATES PHY & SURG SUPPL,1986017,55111028448,FLUOXET CAP 90MG    DR/R    4@,fluoxetine HCl,7168109782,7168109782,11/19/2019,Y,1,1,0,1,EA,101.30,101.30
467367,ESTATES PHY & SURG SUPPL,2567097,30904673080,MAPAP TAB 500MG     MMP  1000@,acetaminophen,7168109783,7168109783,11/19/2019,Y,3,3,0,3,EA,9.04,27.12
467367,ESTATES PHY & SURG SUPPL,3511888,01093978644,SM ANTACID ANTI-GAS       12OZ,mag hydrox/aluminum hyd/simeth,7168109785,7168109785,11/19/2019,N,24,24,0,24,EA,2.28,54.72
467367,ESTATES PHY & SURG SUPPL,3530904,62332003231,ROPINIROLE TAB 1MG   ALEM 100@,ropinirole HCl,7168109784,7168109784,11/19/2019,Y,4,4,0,4,EA,2.60,10.40
467367,ESTATES PHY & SURG SUPPL,3586765,30904676320,ROBAFEN SYRP BOXED  MMP    4OZ,guaifenesin,7168109785,7168109785,11/19/2019,Y,24,24,0,24,EA,0.89,21.36
467367,ESTATES PHY & SURG SUPPL,3772514,16714078501,ARIPIPRAZOLE TB10MG 30NSTAR@,aripiprazole,7168109784,7168109784,11/19/2019,Y,4,4,0,4,EA,2.94,11.76
467367,ESTATES PHY & SURG SUPPL,3925849,36978418010,POLYETH GLY PWD  WOOD3350 100@,polyethylene glycol 3350,7168109785,7168109785,11/19/2019,Y,1,1,0,1,CT,94.17,94.17
467367,ESTATES PHY & SURG SUPPL,3936184,16714095503,KETOCONAZOLE CRM 2% NSTR 60G@,ketoconazole,7168109784,7168109784,11/19/2019,Y,6,6,0,6,EA,19.42,116.52
467367,ESTATES PHY & SURG SUPPL,1202738,30521232600,VASEL PURE JELLY JAR    3.75OZ,"PETROLATUM,WHITE",7167847619,7167847619,11/18/2019,N,12,12,0,12,EA,1.79,21.48
467367,ESTATES PHY & SURG SUPPL,1202746,30521235200,VASEL PURE JELLY JAR     7.5OX,"PETROLATUM,WHITE",7167847619,7167847619,11/18/2019,N,12,12,0,12,EA,2.99,35.88
467367,ESTATES PHY & SURG SUPPL,1202753,30521234500,VASEL PURE JELLY          13OZ,"PETROLATUM,WHITE",7167847619,7167847619,11/18/2019,N,12,12,0,12,EA,3.56,42.72
467367,ESTATES PHY & SURG SUPPL,1263938,45802022235,FLUTICAS CRM 0.05%  PERR 15GM@,fluticasone propionate,7167847623,7167847623,11/18/2019,Y,6,6,0,6,EA,3.04,18.24
467367,ESTATES PHY & SURG SUPPL,1327568,16714029401,AMOXICIL CLVP600+42.975MLNSTR@,amoxicillin/potassium clav,7167847617,7167847617,11/18/2019,Y,4,2,0,2,EA,3.52,7.04
467367,ESTATES PHY & SURG SUPPL,1401272,62756014301,METFORM ER TAB 750MG CARA 100@,metformin HCl,7167847620,7167847620,11/18/2019,Y,6,6,0,6,EA,7.97,47.82
467367,ESTATES PHY & SURG SUPPL,1403476,00603459315,METHYLPRED TAB  4MG  PAR   21@,methylprednisolone,7167847620,7167847620,11/18/2019,Y,12,12,0,12,EA,2.92,35.04
467367,ESTATES PHY & SURG SUPPL,1480904,04138800262,BLISTEX LIP MST MELT 0.35OZ 12,,7167847619,7167847619,11/18/2019,N,1,1,0,1,CT,18.74,18.74
467367,ESTATES PHY & SURG SUPPL,1607845,03660081331,CHAP STK LIP REG B/P 0.15OZ 24,,7167847619,7167847619,11/18/2019,N,1,0,0,0,CT,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,1608207,03660081371,CHAP STK LIP CHRY B/P 0.15Z 24,,7167847619,7167847619,11/18/2019,N,1,0,0,0,CT,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,1652551,30395030396,BORIC ACID PWD      HUMC   6OZ,boric acid,7167847619,7167847619,11/18/2019,N,3,3,0,3,EA,8.29,24.87
467367,ESTATES PHY & SURG SUPPL,1708411,31747862312,SOD CHL OPH/SOL 5%  AKOR 15ML@,sodium chloride,7167847621,7167847621,11/18/2019,Y,6,6,0,6,EA,5.77,34.62
467367,ESTATES PHY & SURG SUPPL,1726454,30904505359,SUDOGEST TAB 30MG BOX MMP 100@,pseudoephedrine HCl,7167847619,7167847619,11/18/2019,Y,2,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,1791318,30521275000,VASEL LIP THER ADV TBE    CT12,OXYBENZONE/PDO/PET HY-PHL,7167847619,7167847619,11/18/2019,N,2,2,0,2,CT,12.42,24.84
467367,ESTATES PHY & SURG SUPPL,1860352,30904323352,CALC CARB+D TB 6C/400IU MMP60@,calcium carbonate/vitamin D3,7167847616,7167847616,11/18/2019,Y,48,48,0,48,EA,1.19,57.12
467367,ESTATES PHY & SURG SUPPL,1865450,66685100200,AMOXICIL CLV 5C/125MG SAN  20@,amoxicillin/potassium clav,7167847618,7167847618,11/18/2019,Y,8,8,0,8,EA,4.89,39.12
467367,ESTATES PHY & SURG SUPPL,2009173,67877025130,TRIAMCINOL ACE CRM .1% ASC30G@,triamcinolone acetonide,7167847620,7167847620,11/18/2019,Y,8,8,0,8,EA,3.40,27.20
467367,ESTATES PHY & SURG SUPPL,2078103,43547034750,PAROXETIN TAB 10MG SOLC 500@,paroxetine HCl,7167847620,7167847620,11/18/2019,Y,1,1,0,1,EA,14.24,14.24
467367,ESTATES PHY & SURG SUPPL,2134898,00168005546,BETAMET DIP CR 0.05%SAN 45GM@,betamethasone dipropionate,7167847620,7167847620,11/18/2019,Y,8,8,0,8,EA,25.32,202.56
467367,ESTATES PHY & SURG SUPPL,2192870,30766041978,CITRUCEL FIBER CAPL        100,methylcellulose,7167847622,7167847622,11/18/2019,N,3,3,0,3,EA,13.70,41.10
467367,ESTATES PHY & SURG SUPPL,2239382,30904546052,OYST CAL+D TB 500MG MMP    60@,calcium carbonate/vitamin D3,7167847616,7167847616,11/18/2019,Y,48,48,0,48,EA,1.13,54.24
467367,ESTATES PHY & SURG SUPPL,2242527,65862047501,RAMIPRIL CAP 2.5MG AURO   100@,ramipril,7167847620,7167847620,11/18/2019,Y,6,6,0,6,EA,3.53,21.18
467367,ESTATES PHY & SURG SUPPL,2252534,34580230896,BENZOYL PRX GEL 10% PER 60GM@,benzoyl peroxide,7167847621,7167847621,11/18/2019,Y,3,3,0,3,EA,8.02,24.06
467367,ESTATES PHY & SURG SUPPL,2466126,31074200041,NATURAL ICE ORIG B/C      CT12,AMINOBENZOIC ACID,7167847619,7167847619,11/18/2019,N,1,1,0,1,CT,7.38,7.38
467367,ESTATES PHY & SURG SUPPL,2557494,30169300715,NOVOLIN 70/30 FLEXPEN 3ML 5,insulin NPH hum/reg insulin hm,7167847624,7167847624,11/18/2019,N,1,1,0,1,EA,266.76,266.76
467367,ESTATES PHY & SURG SUPPL,2574481,01093968444,SM EYE ITCH ALLER       0.17OZ,ketotifen fumarate,7167847621,7167847621,11/18/2019,N,24,24,0,24,EA,5.76,138.24
467367,ESTATES PHY & SURG SUPPL,3437795,51672131808,CICLOPIR OLAM CRM .77%TARO90G@,ciclopirox olamine,7167847620,7167847620,11/18/2019,Y,3,3,0,3,EA,7.28,21.84
467367,ESTATES PHY & SURG SUPPL,3490596,30904646320,DIMAPHEN DM C/C PE  MMP 118ML@,brompheniram/phenylephrine/DM,7167847621,7167847621,11/18/2019,Y,12,12,0,12,EA,1.34,16.08
467367,ESTATES PHY & SURG SUPPL,3496940,65162032109,NIACIN ER TAB 500MG AMN 90@,niacin,7167847617,7167847617,11/18/2019,Y,3,3,0,3,EA,11.39,34.17
467367,ESTATES PHY & SURG SUPPL,3509486,01093977544,SM BISACODYL TAB 5MG 100CT,bisacodyl,7167847622,7167847622,11/18/2019,N,5,5,0,5,EA,2.75,13.75
467367,ESTATES PHY & SURG SUPPL,3549318,57664068488,MIGLITOL TAB 25MG SUN     100@,miglitol,7167847623,7167847623,11/18/2019,Y,1,1,0,1,EA,144.71,144.71
